tracker,sequence,n_frames,sr,sr_dual,auc,auc_dual,fps,first_frame_linf,result_path
ODTrack,0001,251,0.988,0.988,0.9102857142857143,0.9102857142857143,8.217127758879982,1.4285706129157916e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0001/results.txt
ODTrack,0002,854,0.41617819460726846,0.41617819460726846,0.45413945179478593,0.45413945179478593,9.392938340113096,4.395603809825843e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0002/results.txt
ODTrack,0003,740,0.7807848443843031,0.8227334235453315,0.7009472259810555,0.7505638249887234,7.990733202456983,3.3333321880490985e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0003/results.txt
ODTrack,0004,690,0.10449927431059507,0.10449927431059507,0.13587670191443776,0.13587670191443776,8.772275906626795,2.0720699467347004e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0004/results.txt
ODTrack,0005,483,0.946058091286307,0.946058091286307,0.8395573997233748,0.8395573997233748,8.788737359950874,2.0202014638925903e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0005/results.txt
ODTrack,0006,931,0.36129032258064514,0.36129032258064514,0.342447516641065,0.342447516641065,7.31399409752954,0.0,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0006/results.txt
ODTrack,0007,661,0.8757575757575757,0.8757575757575757,0.7168109668109668,0.7168109668109668,9.250379713487437,0.0,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0007/results.txt
ODTrack,0008,1457,0.7101648351648352,0.7101648351648352,0.6144361590790162,0.6145669806384092,8.957689452535195,4.263324626663234e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0008/results.txt
ODTrack,0009,825,0.19174757281553398,0.19174757281553398,0.1793804900601017,0.1793804900601017,9.595922179368454,3.2203388400375843e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0009/results.txt
ODTrack,0010,687,0.8075801749271136,0.8075801749271136,0.6609745939192003,0.6609745939192003,4.158005803030269,3.333334461785853e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0010/results.txt
ODTrack,0011,1081,0.775,0.7787037037037037,0.5834656084656084,0.5873015873015873,10.114337205401066,4.347825210970768e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0011/results.txt
ODTrack,0012,1276,0.367843137254902,0.37019607843137253,0.32929971988795514,0.3309803921568627,8.363792596491253,3.809523150266614e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0012/results.txt
ODTrack,0013,651,0.9861538461538462,0.9861538461538462,0.7736996336996337,0.7738461538461537,9.917648916503955,1.111111487261951e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0013/results.txt
ODTrack,0014,499,0.43775100401606426,0.4397590361445783,0.39606043220501047,0.3977816026008797,9.30425802425429,3.3333321880490985e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0014/results.txt
ODTrack,0015,580,0.3298791018998273,0.3298791018998273,0.2996134550538696,0.3002714038983469,9.834055940126845,0.0,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0015/results.txt
ODTrack,0016,2400,0.7569820758649437,0.7582325969153814,0.5513209869191529,0.5522936144028265,9.138218431310918,3.7931022234261036e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0016/results.txt
ODTrack,0017,740,0.9052774018944519,0.9052774018944519,0.7110638572072941,0.7110638572072941,10.018024685141773,3.225807176931994e-08,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0017/results.txt
ODTrack,0018,992,0.9858728557013118,0.9949545913218971,0.8906347604632165,0.8987554658594012,8.731660910036787,0.0,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0018/results.txt
ODTrack,0019,600,0.4006677796327212,0.4040066777963272,0.3806343906510851,0.3834168057874235,9.965893362442914,3.939394446206279e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0019/results.txt
ODTrack,0020,2398,0.13141426783479349,0.13141426783479349,0.14426763613246715,0.14426763613246715,8.830424374096516,0.0,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0020/results.txt
ODTrack,0021,600,0.998330550918197,0.998330550918197,0.890849829080213,0.890849829080213,10.051543064530899,7.407402335957158e-08,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0021/results.txt
ODTrack,0022,1586,0.526813880126183,0.526813880126183,0.48289019077662615,0.48289019077662615,9.94331475957076,2.631577444844879e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0022/results.txt
ODTrack,0023,901,1.0,1.0,0.8434920634920635,0.8434920634920635,10.279821130477805,3.913042588843396e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0023/results.txt
ODTrack,0024,1350,0.8977020014825797,0.8977020014825797,0.8169720074834975,0.8169720074834975,9.950945905068133,2.857141225831583e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0024/results.txt
ODTrack,0025,429,0.6845794392523364,0.6915887850467289,0.6222741433021808,0.6293947485536271,9.774712109400735,5.684341886080802e-14,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0025/results.txt
ODTrack,0026,1076,0.7348837209302326,0.7348837209302326,0.6875304540420819,0.6875304540420819,10.130612312379922,1.1267593436059542e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0026/results.txt
ODTrack,0027,328,0.9113149847094801,0.9143730886850153,0.8481141692150865,0.8504441531964466,8.491529676644353,3.333334461785853e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0027/results.txt
ODTrack,0028,1451,0.25310344827586206,0.25310344827586206,0.26482758620689656,0.26482758620689656,9.88567202812063,3.33333360913457e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0028/results.txt
ODTrack,0029,1121,0.24375,0.24464285714285713,0.24451530612244893,0.24948979591836729,2.8199477525880137,1.0389612725703046e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0029/results.txt
ODTrack,0030,1568,0.4403318442884493,0.4403318442884493,0.3846597988269973,0.3846597988269973,9.104042833928768,1.3253009001346072e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0030/results.txt
ODTrack,0031,640,0.8967136150234741,0.9014084507042254,0.7948431328713019,0.7993144049482078,9.175402516546908,4.563106017485552e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0031/results.txt
ODTrack,0032,1511,0.9986754966887417,0.9986754966887417,0.906244087038789,0.906244087038789,8.48497952142989,4.587154762702994e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0032/results.txt
ODTrack,0033,1021,0.7911764705882353,0.7911764705882353,0.6983660130718954,0.6983660130718954,8.253113972686814,3.3333321880490985e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0033/results.txt
ODTrack,0034,703,1.0,1.0,0.9377967711301044,0.9377967711301044,8.45473613634733,0.0,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0034/results.txt
ODTrack,0035,600,0.9382303839732888,0.9565943238731218,0.8300341839573894,0.8438667620637571,7.089877641082739,3.1958734325598925e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0035/results.txt
ODTrack,0036,1080,0.40037071362372567,0.40037071362372567,0.38368860055607046,0.38655721788251907,9.3112489868087,4.77611877158779e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0036/results.txt
ODTrack,0037,1110,0.8602344454463481,0.866546438232642,0.7894284855511187,0.7946670101764782,7.897807618066963,0.0,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0037/results.txt
ODTrack,0038,589,0.4370748299319728,0.4370748299319728,0.4215257531584063,0.4217687074829932,10.011152209375505,3.45678927260451e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0038/results.txt
ODTrack,0039,310,0.4045307443365696,0.4045307443365696,0.35721991061796887,0.35721991061796887,9.802358512308444,2.352940100536216e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0039/results.txt
ODTrack,0040,728,0.7744154057771664,0.7771664374140302,0.6853998820986441,0.6882164144887666,9.99801397236447,1.1236124919378199e-08,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0040/results.txt
ODTrack,0041,2400,0.035014589412255104,0.035014589412255104,0.0746342722165982,0.0746342722165982,8.418394341465703,2.6415091269882396e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0041/results.txt
ODTrack,0042,876,0.5337142857142857,0.5337142857142857,0.5387755102040818,0.5387755102040818,10.57198842418107,1.1764677765313536e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0042/results.txt
ODTrack,0043,1240,0.9927360774818402,0.9927360774818402,0.8820477343479767,0.8820477343479767,9.15578668140787,2.3529423742729705e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0043/results.txt
ODTrack,0044,1271,0.9464566929133859,0.9464566929133859,0.8196850393700785,0.8196850393700785,9.928734256364462,1.7948696040548384e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0044/results.txt
ODTrack,0045,1147,0.10383944153577661,0.1099476439790576,0.13192886229535444,0.1364580736308485,10.685219684296573,2.4137943910318427e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0045/results.txt
ODTrack,0046,1687,0.9644128113879004,0.9644128113879004,0.8795966785290629,0.8795966785290629,10.064236142417592,1.3915871477365727e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0046/results.txt
ODTrack,0047,2334,0.016716673810544362,0.016716673810544362,0.06209050272487906,0.06209050272487906,9.596697712545298,0.0,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0047/results.txt
ODTrack,0048,1010,0.819623389494549,0.8206144697720515,0.6921987823870875,0.6927651139742319,9.900142809643487,1.1111109188277624e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0048/results.txt
ODTrack,0049,854,0.4806565064478312,0.4806565064478312,0.4334282364763021,0.4334282364763021,8.85065309237873,2.9411773994070245e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0049/results.txt
ODTrack,0050,480,0.5365344467640919,0.6033402922755741,0.5703350233621634,0.6175564171388807,4.82433616956942,4.285714112484129e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0050/results.txt
ODTrack,0051,1540,0.5743989603638726,0.5743989603638726,0.521117608836907,0.5211794919397258,7.450549178322081,3.1168838177109137e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0051/results.txt
ODTrack,0052,930,1.0,1.0,0.8499666820441848,0.8499666820441848,10.779295689229894,4.0206180074164877e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0052/results.txt
ODTrack,0053,760,0.525691699604743,0.525691699604743,0.4749356923269967,0.4749356923269967,10.76402041049329,4.871794772043359e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0053/results.txt
ODTrack,0054,2400,0.49228845352230094,0.4927052938724468,0.4533833541753509,0.45372079636356427,10.219616336466853,4.2553210732876323e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0054/results.txt
ODTrack,0055,721,0.9111111111111111,0.9138888888888889,0.7988095238095239,0.8013227513227514,9.212618936776815,2.1052665033494122e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0055/results.txt
ODTrack,0056,850,0.09658421672555949,0.09658421672555949,0.29188400919849683,0.29188400919849683,9.361447609064939,1.8518517208576668e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0056/results.txt
ODTrack,0057,501,0.988,1.0,0.8819047619047619,0.8917142857142855,8.32553590753688,6.550226316903718e-08,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0057/results.txt
ODTrack,0058,1185,0.5701013513513513,0.5709459459459459,0.533381595881596,0.5340250965250967,9.92950541100471,2.4137943910318427e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0058/results.txt
ODTrack,0059,810,0.7775030902348579,0.7836835599505563,0.7149331920654541,0.7197009829889929,9.81900548801807,1.935482032422442e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0059/results.txt
ODTrack,0060,2400,0.9312213422259275,0.9341392246769488,0.8439230631810872,0.8467813970106592,9.973575877486939,7.692301551287528e-08,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu0/0060/results.txt
ODTrack,0061,1194,1.0,1.0,0.9383307388336726,0.9383307388336726,8.208811243384464,3.6507935874396935e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu1/0061/results.txt
ODTrack,0062,432,0.7146171693735499,0.7146171693735499,0.6170588885206055,0.6170588885206055,9.350899186003923,3.68421297025634e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu1/0062/results.txt
ODTrack,0063,331,0.8090909090909091,0.8121212121212121,0.7046176046176047,0.706926406926407,7.8857974281873044,1.4285706129157916e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu1/0063/results.txt
ODTrack,0064,706,0.39858156028368796,0.4014184397163121,0.36008105369807497,0.3623775751435326,9.581168783319937,9.523807875666535e-08,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu1/0064/results.txt
ODTrack,0065,1239,0.9717285945072698,0.9717285945072698,0.8723747980613894,0.8726440495422724,8.40867300467966,3.333334461785853e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu1/0065/results.txt
ODTrack,0066,2400,0.9745727386411005,0.9745727386411005,0.8156771670735823,0.8156771670735823,9.294672727616444,6.976779332035221e-08,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu1/0066/results.txt
ODTrack,0067,1045,0.6197318007662835,0.6264367816091954,0.58474730888524,0.5915891260718846,7.09928922483828,2.765957560768584e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu1/0067/results.txt
ODTrack,0068,2117,0.5184310018903592,0.5193761814744802,0.48384192996669373,0.4846520838959403,8.088734143033681,2.4137932541634655e-07,/data/projects/instan/runs/grt360_20260809/odtrack_120_gpu1/0068/results.txt
