tracker,sequence,n_frames,sr,sr_dual,auc,auc_dual,fps,first_frame_linf,result_path
UETrack-ERPWrap,0003,740,0.7510148849797023,0.7848443843031123,0.6413428700302855,0.6732392551066434,69.48837094716599,3.333298081997782e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0003.txt
UETrack-ERPWrap,0004,690,0.033381712626995644,0.033381712626995644,0.08231391250259174,0.08231391250259174,65.9929131848381,2.0691004465334117e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0004.txt
UETrack-ERPWrap,0005,483,0.9294605809128631,0.9294605809128631,0.8309622604228414,0.8309622604228414,61.55182887467805,2.0463630789890885e-11,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0005.txt
UETrack-ERPWrap,0006,931,0.2989247311827957,0.2989247311827957,0.28658474142345114,0.28658474142345114,59.307075263930834,0.0,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0006.txt
UETrack-ERPWrap,0007,661,0.10454545454545454,0.10454545454545454,0.1303751803751804,0.1303751803751804,72.31737862212822,0.0,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0007.txt
UETrack-ERPWrap,0008,1457,0.5673076923076923,0.5673076923076923,0.4918563579277864,0.4918563579277864,45.703085947070115,3.3242031349800527e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0008.txt
UETrack-ERPWrap,0009,825,0.18810679611650485,0.18810679611650485,0.18822237632917246,0.18822237632917246,13.176383207217702,3.387867764104158e-11,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0009.txt
UETrack-ERPWrap,0010,687,0.33527696793002915,0.33527696793002915,0.29966680549770924,0.29966680549770924,9.537011326702405,3.333298081997782e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0010.txt
UETrack-ERPWrap,0011,1081,0.8731481481481481,0.8787037037037037,0.6833774250440917,0.6872574955908289,73.79971427210624,2.1748292056145146e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0011.txt
UETrack-ERPWrap,0012,1276,0.28784313725490196,0.28784313725490196,0.27596638655462186,0.2763772175536882,6.494741337833582,4.774847184307873e-11,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0012.txt
UETrack-ERPWrap,0013,651,0.8476923076923077,0.8476923076923077,0.6176556776556777,0.6176556776556777,45.63887224240279,1.1141310096718371e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0013.txt
UETrack-ERPWrap,0014,499,0.8534136546184738,0.8534136546184738,0.728437559762861,0.728437559762861,83.36237624955682,3.333298081997782e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0014.txt
UETrack-ERPWrap,0015,580,0.3126079447322971,0.3143350604490501,0.28341146475861506,0.28431614441977143,74.73584943165903,0.0,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0015.txt
UETrack-ERPWrap,0016,2400,0.8203418090871196,0.822842851187995,0.6741300938883266,0.6759562516127752,46.39688268647814,3.1013769330456853e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0016.txt
UETrack-ERPWrap,0017,740,0.7374830852503383,0.7401894451962111,0.604549262194729,0.6066112507249178,33.43791088982263,2.580691216280684e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0017.txt
UETrack-ERPWrap,0018,992,0.9152371342078708,0.9192734611503531,0.8144731151794724,0.8342703378021239,28.57754944831632,0.0,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0018.txt
UETrack-ERPWrap,0019,600,0.2587646076794658,0.2587646076794658,0.25820812465219817,0.25820812465219817,76.82172985350135,6.048139766789973e-11,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0019.txt
UETrack-ERPWrap,0020,2398,0.34668335419274093,0.34668335419274093,0.30780539166021015,0.30780539166021015,75.89928541630219,0.0,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0020.txt
UETrack-ERPWrap,0021,600,0.9849749582637729,0.9849749582637729,0.8514985292948565,0.8514985292948565,73.59332622791203,7.412381819449365e-11,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0021.txt
UETrack-ERPWrap,0022,1586,0.4649842271293375,0.4649842271293375,0.4557308096740274,0.4557308096740274,74.86739732208059,1.5779733075760305e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0022.txt
UETrack-ERPWrap,0023,901,0.7888888888888889,0.79,0.6863492063492063,0.6873015873015872,75.09528339875246,3.042588403445734e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0023.txt
UETrack-ERPWrap,0024,1350,0.5730170496664195,0.5730170496664195,0.5369409439090683,0.5369409439090683,73.28441802149129,2.8603608370758593e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0024.txt
UETrack-ERPWrap,0025,429,0.8644859813084113,0.8644859813084113,0.7771473075211391,0.7771473075211391,71.93164879943893,5.684341886080802e-14,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0025.txt
UETrack-ERPWrap,0026,1076,0.4046511627906977,0.4046511627906977,0.40234772978959027,0.40234772978959027,61.38558748633957,3.242348611820489e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0026.txt
UETrack-ERPWrap,0027,328,0.8226299694189603,0.8287461773700305,0.7785058977719528,0.7860783457113734,39.314560850945035,3.3355718187522143e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0027.txt
UETrack-ERPWrap,0028,1451,0.15310344827586206,0.15310344827586206,0.1730706075533662,0.1730706075533662,76.80347537315102,3.333582299092086e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0028.txt
UETrack-ERPWrap,0029,1121,0.25892857142857145,0.26160714285714287,0.2558248299319728,0.26160714285714287,4.287844108199367,1.0368239600211382e-10,/data/projects/instan_check/uetrack_output/test/tracking_results/uetrack/uetrack_base_erpwrapfast/0029.txt
