tracker,sequence,n_frames,sr,sr_dual,auc,auc_dual,fps,first_frame_linf,result_path
SparseK10,0001,251,0.984,0.988,0.8798095238095239,0.8832380952380954,nan,1.4285706129157916e-07,D:\instan\pano360\runs\sparse_teacher_k10\0001\results.txt
SparseK10,0002,854,0.09730363423212192,0.09730363423212192,0.15190085412828674,0.15190085412828674,nan,4.395603809825843e-07,D:\instan\pano360\runs\sparse_teacher_k10\0002\results.txt
SparseK10,0003,740,0.7537212449255751,0.7916102841677943,0.6434048585604744,0.6820027063599458,nan,3.3333321880490985e-07,D:\instan\pano360\runs\sparse_teacher_k10\0003\results.txt
SparseK10,0004,690,0.047895500725689405,0.047895500725689405,0.09095307208514754,0.09095307208514754,nan,2.0720699467347004e-07,D:\instan\pano360\runs\sparse_teacher_k10\0004\results.txt
SparseK10,0005,483,0.9336099585062241,0.9336099585062241,0.8297767239675955,0.8297767239675955,nan,2.0202014638925903e-07,D:\instan\pano360\runs\sparse_teacher_k10\0005\results.txt
SparseK10,0006,931,0.3118279569892473,0.3118279569892473,0.29723502304147464,0.29723502304147464,nan,0.0,D:\instan\pano360\runs\sparse_teacher_k10\0006\results.txt
SparseK10,0007,661,0.24848484848484848,0.24848484848484848,0.23492063492063492,0.23492063492063492,nan,0.0,D:\instan\pano360\runs\sparse_teacher_k10\0007\results.txt
SparseK10,0008,1457,0.5590659340659341,0.5590659340659341,0.48645996860282575,0.48659079016221873,nan,4.263324626663234e-07,D:\instan\pano360\runs\sparse_teacher_k10\0008\results.txt
SparseK10,0009,825,0.18810679611650485,0.18810679611650485,0.18573740175681924,0.18573740175681924,nan,3.2203388400375843e-07,D:\instan\pano360\runs\sparse_teacher_k10\0009\results.txt
SparseK10,0010,687,0.39067055393586003,0.39067055393586003,0.34902124114952104,0.34902124114952104,nan,3.333334461785853e-07,D:\instan\pano360\runs\sparse_teacher_k10\0010\results.txt
SparseK10,0011,1081,0.8064814814814815,0.812037037037037,0.6302469135802469,0.634347442680776,nan,4.347825210970768e-07,D:\instan\pano360\runs\sparse_teacher_k10\0011\results.txt
SparseK10,0012,1276,0.2580392156862745,0.25882352941176473,0.24892623716153123,0.2504201680672269,nan,3.809523150266614e-07,D:\instan\pano360\runs\sparse_teacher_k10\0012\results.txt
SparseK10,0013,651,0.8615384615384616,0.8615384615384616,0.6474725274725275,0.6474725274725275,nan,1.111111487261951e-07,D:\instan\pano360\runs\sparse_teacher_k10\0013\results.txt
SparseK10,0014,499,0.4598393574297189,0.4598393574297189,0.42321667622872444,0.42321667622872444,nan,3.3333321880490985e-07,D:\instan\pano360\runs\sparse_teacher_k10\0014\results.txt
SparseK10,0015,580,0.3160621761658031,0.3177892918825561,0.2867834525865614,0.2877703758532774,nan,0.0,D:\instan\pano360\runs\sparse_teacher_k10\0015\results.txt
SparseK10,0016,2400,0.7423926636098375,0.7432263443101292,0.5944540383890112,0.5951686218464042,nan,3.7931022234261036e-07,D:\instan\pano360\runs\sparse_teacher_k10\0016\results.txt
SparseK10,0017,740,0.7388362652232747,0.7401894451962111,0.5953991880920163,0.5966234937818159,nan,3.225807176931994e-08,D:\instan\pano360\runs\sparse_teacher_k10\0017\results.txt
SparseK10,0018,992,0.9323915237134208,0.9434914228052472,0.8350872134928644,0.8550766421603959,nan,0.0,D:\instan\pano360\runs\sparse_teacher_k10\0018\results.txt
SparseK10,0019,600,0.2854757929883139,0.2854757929883139,0.2845218220844264,0.2850783051116941,nan,3.939394446206279e-07,D:\instan\pano360\runs\sparse_teacher_k10\0019\results.txt
SparseK10,0020,2398,0.14601585314977056,0.14601585314977056,0.16292190635119294,0.16292190635119294,nan,0.0,D:\instan\pano360\runs\sparse_teacher_k10\0020\results.txt
SparseK10,0021,600,0.989983305509182,0.989983305509182,0.8602432625804913,0.8602432625804913,nan,7.407402335957158e-08,D:\instan\pano360\runs\sparse_teacher_k10\0021\results.txt
SparseK10,0022,1586,0.4359621451104101,0.4359621451104101,0.43130539281958835,0.43130539281958835,nan,2.631577444844879e-07,D:\instan\pano360\runs\sparse_teacher_k10\0022\results.txt
SparseK10,0023,901,0.8344444444444444,0.8355555555555556,0.7195238095238095,0.7204761904761905,nan,3.913042588843396e-07,D:\instan\pano360\runs\sparse_teacher_k10\0023\results.txt
SparseK10,0024,1350,0.6174944403261675,0.6174944403261675,0.5749938225846305,0.5749938225846305,nan,2.857141225831583e-07,D:\instan\pano360\runs\sparse_teacher_k10\0024\results.txt
