tracker,sequence,n_frames,sr,sr_dual,auc,auc_dual,fps,first_frame_linf,result_path
SparseK20,0001,251,0.984,0.988,0.8805714285714284,0.884,nan,1.4285706129157916e-07,D:\instan\pano360\runs\sparse_teacher_k20\0001\results.txt
SparseK20,0002,854,0.0738569753810082,0.0738569753810082,0.1253279740970245,0.12538379947524145,nan,4.395603809825843e-07,D:\instan\pano360\runs\sparse_teacher_k20\0002\results.txt
SparseK20,0003,740,0.7564276048714479,0.7848443843031123,0.6445647271087053,0.6757523036278111,nan,3.3333321880490985e-07,D:\instan\pano360\runs\sparse_teacher_k20\0003\results.txt
SparseK20,0004,690,0.03918722786647315,0.03918722786647315,0.08576957633561408,0.08576957633561408,nan,2.0720699467347004e-07,D:\instan\pano360\runs\sparse_teacher_k20\0004\results.txt
SparseK20,0005,483,0.9294605809128631,0.9294605809128631,0.8294803398537839,0.8294803398537839,nan,2.0202014638925903e-07,D:\instan\pano360\runs\sparse_teacher_k20\0005\results.txt
SparseK20,0006,931,0.3053763440860215,0.3053763440860215,0.29201228878648233,0.29201228878648233,nan,0.0,D:\instan\pano360\runs\sparse_teacher_k20\0006\results.txt
SparseK20,0007,661,0.17575757575757575,0.17575757575757575,0.18282828282828284,0.18282828282828284,nan,0.0,D:\instan\pano360\runs\sparse_teacher_k20\0007\results.txt
SparseK20,0008,1457,0.5590659340659341,0.5590659340659341,0.4867870225013083,0.48691784406070127,nan,4.263324626663234e-07,D:\instan\pano360\runs\sparse_teacher_k20\0008\results.txt
SparseK20,0009,825,0.18810679611650485,0.18810679611650485,0.18706657420249653,0.18706657420249653,nan,3.2203388400375843e-07,D:\instan\pano360\runs\sparse_teacher_k20\0009\results.txt
SparseK20,0010,687,0.36443148688046645,0.36443148688046645,0.32653061224489793,0.32653061224489793,nan,3.333334461785853e-07,D:\instan\pano360\runs\sparse_teacher_k20\0010\results.txt
SparseK20,0011,1081,0.8361111111111111,0.8416666666666667,0.6557760141093474,0.6597883597883597,nan,4.347825210970768e-07,D:\instan\pano360\runs\sparse_teacher_k20\0011\results.txt
SparseK20,0012,1276,0.26823529411764707,0.2690196078431373,0.2589355742296919,0.2600186741363212,nan,3.809523150266614e-07,D:\instan\pano360\runs\sparse_teacher_k20\0012\results.txt
